"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"charge"	"modifications"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"pos-Exp1-Blatt_K-1_1-B,1_01_8080"	"pos-Exp1-Blatt_K-2_1-B,2_01_8082"	"pos-Exp1-Blatt_K-3_1-B,3_01_8084"	"pos-Exp1-Blatt_K-4_1-B,4_01_8086"	"pos-Exp1-Blatt_K-5_1-B,5_01_8088"	"pos-Exp2-Blatt_K-1_1-D,1_01_8091"	"pos-Exp2-Blatt_K-2_1-D,2_01_8093"	"pos-Exp2-Blatt_K-3_1-D,3_01_8095"	"pos-Exp1-Blatt_P-1_1-C,1_01_8081"	"pos-Exp1-Blatt_P-2_1-C,2_01_8083"	"pos-Exp1-Blatt_P-3_1-C,3_01_8085"	"pos-Exp1-Blatt_P-4_1-C,4_01_8087"	"pos-Exp1-Blatt_P-5_1-C,5_01_8089"	"pos-Exp2-Blatt_P-1_1-E,1_01_8092"	"pos-Exp2-Blatt_P-2_1-E,2_01_8094"	"pos-Exp2-Blatt_P-3_1-E,3_01_8096"	"pos-Exp2-Blatt_P-4_1-E,4_01_8099"	"pos-Exp2-Blatt_P-5_1-E,5_01_8100"
""	""	""	""	""	"585.4495"	""	""	""	" 968.637242"	""	""	""	""	""	""	""	""	""	""	""	"  9479.1004"	"  5676.4484"	"   986.6471"	"  2635.4400"	"   622.08111"	"  3120.3873"	"  1956.41214"	"  4544.7473"	"1.075643e+04"	"1.649030e+04"	"  5880.45536"	"  3718.81089"	"  2517.35200"	"  3992.34186"	"  9883.50236"	"  8235.8748"	"  4468.28311"	"  3328.66080"
""	""	""	""	""	"586.2106"	""	""	""	" 260.502172"	""	""	""	""	""	""	""	""	""	""	""	"  1643.0937"	"  1174.5067"	"  1117.7108"	"   957.1997"	"   948.94800"	"   830.5810"	"   877.80345"	"   964.2208"	"1.266996e+03"	"1.457165e+03"	"  1329.84918"	"  1429.11113"	"  1294.09412"	"   907.81724"	"   979.72775"	"   890.4817"	"   954.65587"	"  1035.68064"
""	""	""	""	""	"586.4532"	""	""	""	" 968.587792"	""	""	""	""	""	""	""	""	""	""	""	"  3963.7541"	"  2415.9079"	"   562.0818"	"  1165.5984"	"   383.25533"	"  1338.8920"	"   914.60933"	"  1617.3619"	"4.191017e+03"	"6.305999e+03"	"  2140.96985"	"  1559.70578"	"   864.80229"	"  1311.61043"	"  3950.51885"	"  3121.1560"	"  1809.78000"	"  1034.82720"
""	""	""	""	""	"587.2172"	""	""	""	" 376.610805"	""	""	""	""	""	""	""	""	""	""	""	"   951.0618"	"   948.8912"	"   917.8656"	"   710.9016"	"   918.99073"	"   950.1534"	"   927.40800"	"   962.0931"	"9.007200e+02"	"8.227714e+02"	"  1032.82560"	"   747.01436"	"   958.88957"	"   819.61632"	"   816.73869"	"   718.4561"	"   869.02800"	"   746.37300"
""	""	""	""	""	"588.8382"	""	""	""	"  26.103933"	""	""	""	""	""	""	""	""	""	""	""	"  1048.4917"	"  1021.0819"	"   994.2141"	"  1221.4057"	"  1016.75343"	"   826.1587"	"  1160.70426"	"   706.8189"	"3.755660e+02"	"3.788062e+02"	"   445.55218"	"   478.42004"	"   595.29627"	"   637.22614"	"   445.68960"	"   576.2826"	"   538.00500"	"   717.63006"
""	""	""	""	""	"591.1246"	""	""	""	" 532.737284"	""	""	""	""	""	""	""	""	""	""	""	"  1212.3024"	"  1181.6112"	"  1268.0136"	"  1116.7505"	"  1041.98895"	"  1199.8456"	"   772.86282"	"  1227.6480"	"1.588444e+03"	"1.692830e+03"	"  1369.14951"	"  1107.30300"	"  1102.73686"	"   873.53933"	"  1080.40894"	"  1045.8360"	"  1142.14857"	"  1243.32720"
""	""	""	""	""	"591.1670"	""	""	""	" 220.594750"	""	""	""	""	""	""	""	""	""	""	""	"  1322.9541"	"  1408.4592"	"   929.0760"	"   770.1932"	"  1027.81412"	"  1028.0231"	"   967.58020"	"  1145.5921"	"9.545179e+02"	"9.483646e+02"	"   956.82817"	"   632.22120"	"   677.87520"	"   697.39120"	"   502.59523"	"   423.3384"	"   572.05969"	"   852.09250"
""	""	""	""	""	"591.6708"	""	""	""	" 220.455465"	""	""	""	""	""	""	""	""	""	""	""	"   805.5534"	"   970.8851"	"   627.2486"	"   566.3737"	"   685.97649"	"   479.2506"	"   511.07520"	"   494.0616"	"8.099808e+02"	"6.603300e+02"	"   743.92800"	"   432.36792"	"   493.72800"	"   400.71911"	"   358.95360"	"   229.1489"	"   258.59167"	"   450.89625"
""	""	""	""	""	"593.1850"	""	""	""	" 323.479255"	""	""	""	""	""	""	""	""	""	""	""	"  3428.9780"	"  1813.4496"	"  1533.0889"	"  1688.7406"	"   883.85294"	"  1610.5049"	"  1980.00397"	"  1194.7111"	"8.922371e+03"	"8.799716e+03"	"  6021.42078"	"  4842.17438"	"  5049.36400"	"  3738.57261"	"  5007.61158"	"  5439.3480"	"  3440.92691"	"  5059.01362"
""	""	""	""	""	"593.2749"	""	""	""	" 921.633039"	""	""	""	""	""	""	""	""	""	""	""	" 36596.8535"	" 18556.6096"	"  4642.0955"	"  9664.6818"	"  2370.21646"	" 11286.6387"	" 10329.91650"	" 13794.8938"	"8.061506e+04"	"1.199827e+05"	" 25196.14080"	" 19922.54400"	" 14552.67329"	" 29202.67680"	" 32815.56480"	" 26497.3628"	" 12469.23450"	" 16434.47040"
""	""	""	""	""	"593.2763"	""	""	""	" 947.462100"	""	""	""	""	""	""	""	""	""	""	""	"  2579.6876"	"  1447.9647"	"   397.5982"	"   659.7729"	"   175.78378"	"   671.1138"	"   561.74800"	"   970.9596"	"5.685608e+03"	"1.279953e+04"	"  2463.97489"	"  1147.76467"	"   877.83556"	"  1627.55530"	"  2331.61903"	"  2116.8122"	"   629.96267"	"  1298.90791"
""	""	""	""	""	"594.1879"	""	""	""	" 323.503666"	""	""	""	""	""	""	""	""	""	""	""	"  1178.8540"	"   545.7151"	"   589.2648"	"   547.4376"	"   417.27355"	"   564.7035"	"   573.70600"	"   392.0364"	"2.692152e+03"	"2.482298e+03"	"  1852.19790"	"  1076.86080"	"  1384.90790"	"   687.21600"	"  1615.62480"	"  1696.1677"	"  1296.23025"	"  1602.16996"
""	""	""	""	""	"594.2781"	""	""	""	" 921.624727"	""	""	""	""	""	""	""	""	""	""	""	" 15110.7456"	"  7422.3768"	"  1884.8431"	"  3849.9701"	"  1027.20290"	"  4365.3831"	"  4305.77342"	"  5787.8582"	"3.231625e+04"	"4.879966e+04"	" 10797.80129"	"  8198.88720"	"  6067.96264"	" 11877.58142"	" 13188.20880"	" 10883.2227"	"  5416.25187"	"  6190.71716"
""	""	""	""	""	"595.1639"	""	""	""	" 265.502886"	""	""	""	""	""	""	""	""	""	""	""	" 31483.0089"	" 18360.0096"	" 13502.1482"	" 18342.7821"	" 12074.31840"	" 18118.1496"	" 18414.36677"	" 12242.0358"	"4.274465e+04"	"3.881536e+04"	" 30174.87282"	" 15906.57275"	" 19100.88138"	" 18373.02000"	" 28214.99988"	" 36467.1643"	" 17072.88845"	" 23275.15569"
""	""	""	""	""	"595.1647"	""	""	""	" 232.351894"	""	""	""	""	""	""	""	""	""	""	""	"  2528.5818"	"  1665.4810"	"  1201.8433"	"  1783.5293"	"  1246.45936"	"  1266.4880"	"  1360.03446"	"   938.4168"	"3.291208e+03"	"2.938349e+03"	"  2296.19426"	"  1101.78643"	"  1630.34352"	"  1741.56897"	"  2454.60917"	"  2961.9057"	"  1370.90742"	"  1959.23280"
""	""	""	""	""	"595.2818"	""	""	""	" 921.789573"	""	""	""	""	""	""	""	""	""	""	""	"  3301.9431"	"  1679.0088"	"   481.3207"	"   797.2277"	"   370.06477"	"  1007.7208"	"   766.87543"	"   873.8471"	"7.739601e+03"	"1.077077e+04"	"  2038.55786"	"  1610.40622"	"  1030.49040"	"  2066.31840"	"  2883.92359"	"  2423.7058"	"  1358.39496"	"  1222.97760"
""	""	""	""	""	"596.1675"	""	""	""	" 265.508607"	""	""	""	""	""	""	""	""	""	""	""	"  9531.3976"	"  5297.4685"	"  4291.0469"	"  5743.8222"	"  3713.30160"	"  5684.8776"	"  5514.17197"	"  3457.7640"	"1.293422e+04"	"1.158573e+04"	"  9223.29801"	"  4493.21275"	"  5972.84087"	"  5611.95936"	"  8261.19749"	" 11148.9874"	"  5526.32535"	"  7140.62443"
""	""	""	""	""	"597.1699"	""	""	""	" 265.443208"	""	""	""	""	""	""	""	""	""	""	""	"  1523.8252"	"  1332.9566"	"   799.4653"	"  1522.7471"	"   664.07814"	"  1333.1798"	"  1359.42000"	"   950.2637"	"3.331758e+03"	"3.086223e+03"	"  2087.86642"	"  1236.76641"	"  1442.16786"	"  1322.72400"	"  2349.54922"	"  2915.6259"	"  1136.80233"	"  1812.01436"
""	""	""	""	""	"598.0425"	""	""	""	" 294.805089"	""	""	""	""	""	""	""	""	""	""	""	"   574.8445"	"   376.9680"	"   690.7481"	"   754.1982"	"   416.54807"	"   542.4910"	"   780.69086"	"   549.5627"	"5.640108e+02"	"4.267411e+02"	"   269.63695"	"   661.98771"	"   739.18373"	"   681.02167"	"   442.48090"	"   629.0146"	"   765.35936"	"   419.37489"
""	""	""	""	""	"599.1628"	""	""	""	" 220.607709"	""	""	""	""	""	""	""	""	""	""	""	"  4717.0336"	"  4596.5238"	"  4212.7280"	"  2643.4524"	"  4293.41807"	"  2956.1650"	"  3853.54200"	"  3742.1383"	"2.854025e+03"	"3.270001e+03"	"  3655.92240"	"  2482.70569"	"  1918.20000"	"  2091.26492"	"  1334.82708"	"  1403.9120"	"  1696.71798"	"  2230.11530"
""	""	""	""	""	"599.1707"	""	""	""	" 183.653186"	""	""	""	""	""	""	""	""	""	""	""	"  2274.9741"	"  1612.4921"	"  1006.8048"	"  1137.0603"	"  1281.55800"	"   919.2254"	"   608.69833"	"   448.0672"	"1.819739e+03"	"5.941416e+02"	"  1439.36071"	"  1870.03223"	"  1667.13548"	"  1229.74576"	"  1397.90805"	"  1589.1654"	"  1348.62209"	"  1237.48724"
""	""	""	""	""	"599.6642"	""	""	""	" 220.586402"	""	""	""	""	""	""	""	""	""	""	""	"  2419.6008"	"  2874.9543"	"  2572.3896"	"  1416.1379"	"  2413.50744"	"  1778.8782"	"  2282.94327"	"  1979.5724"	"1.772127e+03"	"1.981918e+03"	"  1972.57680"	"  1214.33333"	"  1359.41232"	"   980.80308"	"  1035.62743"	"   839.6712"	"  1077.37892"	"  1260.60748"
""	""	""	""	""	"600.1667"	""	""	""	" 220.618828"	""	""	""	""	""	""	""	""	""	""	""	"   648.0391"	"  1133.4430"	"  1114.8077"	"   681.2450"	"  1004.02808"	"   742.9272"	"   922.30731"	"   900.2000"	"8.194095e+02"	"8.508959e+02"	"   943.34000"	"   615.39975"	"   536.68195"	"   445.47043"	"   534.93567"	"   342.6842"	"   577.46160"	"   490.92332"
""	""	""	""	""	"601.1146"	""	""	""	" 283.544342"	""	""	""	""	""	""	""	""	""	""	""	"  4881.6088"	"  5461.3986"	"  4580.2302"	"  4402.3980"	"  3418.62716"	"  3272.5922"	"  4134.98096"	"  4844.6999"	"3.604214e+03"	"3.635239e+03"	"  2550.78203"	"  2755.20240"	"  3169.86720"	"  3556.17600"	"  4264.72024"	"  4777.1520"	"  4427.53920"	"  3995.37321"
""	""	""	""	""	"601.1498"	""	""	""	" 288.147534"	""	""	""	""	""	""	""	""	""	""	""	"  5163.1580"	"  3928.4107"	"  3319.3200"	"  4168.7875"	"  3240.92400"	"  4328.0893"	"  3882.10320"	"  3653.9001"	"7.046644e+03"	"6.418464e+03"	"  4714.99683"	"  3183.59288"	"  4051.56715"	"  3589.14989"	"  5867.83647"	"  7160.3904"	"  3599.80149"	"  4401.22811"
""	""	""	""	""	"602.1175"	""	""	""	" 283.663373"	""	""	""	""	""	""	""	""	""	""	""	"  1363.2188"	"  1482.5619"	"  1312.5435"	"  1135.4285"	"   989.28573"	"  1029.4028"	"   896.53760"	"  1260.3558"	"1.278689e+03"	"1.266139e+03"	"   673.11324"	"   635.27825"	"  1097.57382"	"   767.46020"	"  1188.85620"	"  1245.8224"	"  1137.09630"	"  1136.06515"
""	""	""	""	""	"602.1533"	""	""	""	" 288.147534"	""	""	""	""	""	""	""	""	""	""	""	"  1564.2504"	"   932.0976"	"  1048.5048"	"  1449.9560"	"  1179.51167"	"  1308.8305"	"  1198.73826"	"  1056.8448"	"2.164352e+03"	"2.378095e+03"	"  1384.58274"	"   987.69280"	"  1184.71506"	"  1452.82800"	"  1467.84000"	"  2419.2816"	"  1412.52982"	"  1400.91237"
""	""	""	""	""	"603.2038"	""	""	""	" 304.612358"	""	""	""	""	""	""	""	""	""	""	""	"   436.2112"	"   703.3937"	"   621.8304"	"   437.8417"	"   381.63840"	"   619.6345"	"   681.87840"	"   568.3252"	"7.700977e+02"	"6.365088e+02"	"   848.08053"	"   818.65440"	"   658.52640"	"   490.72560"	"   734.18757"	"   698.0053"	"   538.24197"	"   802.78683"
""	""	""	""	""	"607.2904"	""	""	""	"1005.120027"	""	""	""	""	""	""	""	""	""	""	""	"380807.2332"	"218091.6672"	" 89516.5560"	"179149.5364"	" 47662.28193"	"169156.2761"	"166098.10560"	"156388.0104"	"5.901080e+05"	"6.301507e+05"	"217669.19180"	"253833.90480"	"164652.61680"	"170416.89120"	"316716.83760"	"267012.4392"	"113115.75360"	"120530.10120"
""	""	""	""	""	"607.2903"	""	""	""	"1020.600363"	""	""	""	""	""	""	""	""	""	""	""	" 64815.5301"	" 28562.6588"	"  7067.3160"	" 17981.4503"	"  3389.16155"	" 16518.3486"	" 14962.34625"	" 17965.3427"	"8.857083e+04"	"1.580592e+05"	" 44946.75706"	" 37049.29611"	" 18581.09906"	" 19702.65058"	" 60578.96365"	" 38920.8015"	" 13375.02480"	" 10873.42071"
""	""	""	""	""	"608.2932"	""	""	""	"1005.178936"	""	""	""	""	""	""	""	""	""	""	""	"156931.1735"	" 89910.5376"	" 37242.5363"	" 73606.2265"	" 19557.63360"	" 71499.1536"	" 67859.75255"	" 65363.2488"	"2.405970e+05"	"2.591035e+05"	" 88758.08140"	"103587.80400"	" 66952.51920"	" 69716.44303"	"128691.20400"	"109035.1584"	" 46120.20000"	" 47820.56220"
""	""	""	""	""	"609.2961"	""	""	""	"1005.178936"	""	""	""	""	""	""	""	""	""	""	""	" 34881.7459"	" 20835.6552"	"  8629.2317"	" 16274.3073"	"  4800.64717"	" 16138.8993"	" 15983.31511"	" 14409.8746"	"5.441083e+04"	"5.773749e+04"	" 20653.14176"	" 23892.09840"	" 15565.77386"	" 15827.39421"	" 29259.72240"	" 24316.5587"	" 10424.54090"	" 11246.91560"
""	""	""	""	""	"609.6439"	""	""	""	" 288.759798"	""	""	""	""	""	""	""	""	""	""	""	"  2543.0328"	"  2089.3244"	"  1388.1096"	"  1219.8853"	"  1496.49500"	"  1052.1744"	"  1536.88673"	"   908.2294"	"2.040275e+03"	"1.628177e+03"	"  1294.48715"	"  1591.70144"	"  1434.63771"	"  1546.84776"	"  1338.06960"	"  1374.2438"	"  1635.69936"	"  1852.73709"
""	""	""	""	""	"610.1470"	""	""	""	" 288.698701"	""	""	""	""	""	""	""	""	""	""	""	"  1532.0280"	"  1418.2857"	"   628.9774"	"   736.3435"	"   659.25500"	"   683.2128"	"  1009.14000"	"   798.7026"	"1.013036e+03"	"7.954707e+02"	"   581.53680"	"   865.50351"	"   653.52446"	"   859.13036"	"   667.06630"	"   828.8917"	"   892.13084"	"   924.92400"
""	""	""	""	""	"610.2988"	""	""	""	"1005.194587"	""	""	""	""	""	""	""	""	""	""	""	"  5687.9071"	"  3350.6045"	"  1382.8650"	"  2694.1282"	"   684.06923"	"  2643.4278"	"  2709.13822"	"  2271.7283"	"8.527578e+03"	"9.170330e+03"	"  3351.67920"	"  3896.16462"	"  2486.99022"	"  2627.43750"	"  4589.59114"	"  3655.9479"	"  1936.29000"	"  1717.63200"
""	""	""	""	""	"611.1589"	""	""	""	" 247.992588"	""	""	""	""	""	""	""	""	""	""	""	"  2053.3080"	"  1405.9309"	"   737.7991"	"  1016.7077"	"   803.05121"	"   990.5394"	"  1351.94980"	"   924.5880"	"1.435639e+03"	"1.496863e+03"	"  2460.80893"	"   770.28240"	"  1064.27514"	"  1023.61125"	"  1264.89423"	"  1515.6746"	"  1126.79233"	"  1407.89864"
""	""	""	""	""	"612.0572"	""	""	""	" 339.040664"	""	""	""	""	""	""	""	""	""	""	""	"  1542.5664"	"  1392.4705"	"  1282.3584"	"  1541.6683"	"  1225.66541"	"  1514.1057"	"  1555.82009"	"  1048.3334"	"9.048189e+02"	"1.174139e+03"	"  1238.46308"	"  1346.51967"	"  1173.55895"	"  1659.58591"	"  1737.51900"	"  1456.6991"	"  1486.96663"	"  1178.94240"
""	""	""	""	""	"612.1599"	""	""	""	" 323.133475"	""	""	""	""	""	""	""	""	""	""	""	"   779.3634"	"   238.5240"	"   226.9124"	"   186.4471"	"   189.80043"	"   182.7955"	"   346.24402"	"   189.8364"	"3.000141e+03"	"2.584959e+03"	"  1923.38916"	"  1354.98165"	"  1267.45200"	"   768.54164"	"  1188.01852"	"  1406.9759"	"   757.86745"	"  1034.30754"
""	""	""	""	""	"612.6628"	""	""	""	" 323.215695"	""	""	""	""	""	""	""	""	""	""	""	"   223.1312"	"   165.8365"	"   109.4331"	"   170.4313"	"    79.05431"	"   131.7572"	"   149.76956"	"    80.0730"	"1.699025e+03"	"1.706946e+03"	"   889.11000"	"   757.72947"	"   679.43692"	"   445.30260"	"   765.39458"	"   502.2932"	"   361.95600"	"   551.36996"
""	""	""	""	""	"612.7804"	""	""	""	"  25.582286"	""	""	""	""	""	""	""	""	""	""	""	"  1056.1791"	"  1200.1579"	"   922.3631"	"  1313.6419"	"  1067.35619"	"  1147.3590"	"  1272.68400"	"   993.3840"	"9.647304e+02"	"6.326607e+02"	"   731.43000"	"   706.37516"	"   737.02375"	"   779.73868"	"   683.85829"	"   636.4346"	"   393.19284"	"   645.91074"
""	""	""	""	""	"613.0125"	""	""	""	" 250.014646"	""	""	""	""	""	""	""	""	""	""	""	"  1382.0092"	"  1350.9865"	"   947.0194"	"  1052.0053"	"   950.95000"	"   930.9436"	"  1064.77868"	"  1044.6849"	"1.355042e+03"	"9.966640e+02"	"  1726.62840"	"  1372.30245"	"  1214.72863"	"  1438.04614"	"  1388.97662"	"  1098.8784"	"  1032.60455"	"  1591.73006"
""	""	""	""	""	"613.1576"	""	""	""	"  37.833936"	""	""	""	""	""	""	""	""	""	""	""	"  9147.5314"	"  7259.2703"	"  4357.8157"	"  5251.1109"	"  5115.88744"	"  6027.7350"	"  9692.91247"	"  7993.5038"	"6.366879e+03"	"7.922352e+03"	"  5182.56728"	"  2854.19514"	"  3508.33064"	"  5303.63167"	"  5719.79129"	"  5889.0408"	"  5569.00351"	"  7072.45572"
""	""	""	""	""	"613.3342"	""	""	""	" 284.734847"	""	""	""	""	""	""	""	""	""	""	""	"   949.3248"	"   384.6408"	"   524.7528"	"   284.8517"	"   443.58825"	"   463.1649"	"   273.51415"	"   293.2696"	"4.087519e+02"	"4.253988e+02"	"  1491.01222"	"   798.49624"	"   478.11494"	"   378.79315"	"   290.85895"	"   323.8360"	"   309.85247"	"   357.61920"
""	""	""	""	""	"613.4086"	""	""	""	" 724.781764"	""	""	""	""	""	""	""	""	""	""	""	"  2585.3891"	"  1339.4040"	"  1668.6672"	"  1607.8354"	"   872.42250"	"  1126.7400"	"   972.77760"	"  1802.5342"	"7.726622e+03"	"1.067555e+04"	"  5944.41840"	"  4334.66308"	"  4479.02496"	"  2700.82560"	"  8006.70952"	"  7583.7288"	"  4398.26356"	"  3745.14107"
""	""	""	""	""	"613.4812"	""	""	""	"1018.217510"	""	""	""	""	""	""	""	""	""	""	""	" 12892.3491"	"  9873.6046"	"  2372.9987"	"  5662.3832"	"  1464.50400"	"  6248.2964"	"  4885.90560"	"  9553.6368"	"1.526252e+04"	"2.262272e+04"	" 13266.01043"	"  9958.66664"	"  6788.09280"	"  9769.54636"	" 18057.92296"	" 14915.9010"	" 10996.32655"	"  7698.33333"
""	""	""	""	""	"614.1366"	""	""	""	" 265.484057"	""	""	""	""	""	""	""	""	""	""	""	"  1513.3333"	"   631.1712"	"   564.5109"	"   745.1135"	"   433.68000"	"   907.2560"	"   890.48516"	"   448.7395"	"3.143309e+03"	"2.671335e+03"	"  2004.43071"	"   663.77871"	"   736.37558"	"   733.92000"	"  1652.32080"	"  2674.2296"	"   425.07920"	"   875.13116"
""	""	""	""	""	"614.1590"	""	""	""	"  37.828508"	""	""	""	""	""	""	""	""	""	""	""	"  2791.8240"	"  2033.1503"	"  1166.7174"	"  1527.1069"	"  1424.17291"	"  1813.4496"	"  2838.66428"	"  1995.3305"	"1.833943e+03"	"2.140711e+03"	"  1340.50731"	"   849.76950"	"  1094.68221"	"  1678.62024"	"  1870.87269"	"  1549.4031"	"  1650.18359"	"  2093.29817"
""	""	""	""	""	"614.4113"	""	""	""	" 724.789222"	""	""	""	""	""	""	""	""	""	""	""	"  1235.4524"	"   471.5690"	"   472.6459"	"   664.3320"	"   277.68000"	"   338.7963"	"   403.86850"	"   270.2908"	"3.297944e+03"	"4.414595e+03"	"  2344.74579"	"  1870.71923"	"  1719.76036"	"  1073.59200"	"  3405.15900"	"  3076.7928"	"  1832.03293"	"  1590.60480"
""	""	""	""	""	"614.4837"	""	""	""	"1018.217009"	""	""	""	""	""	""	""	""	""	""	""	"  5601.6000"	"  4514.1845"	"  1001.9053"	"  2275.6244"	"   668.53440"	"  2702.7720"	"  2021.61600"	"  4028.8389"	"6.784180e+03"	"9.800167e+03"	"  6210.93522"	"  4214.43950"	"  2892.16957"	"  4164.66240"	"  7894.31040"	"  6540.2709"	"  4078.26000"	"  3067.11840"
""	""	""	""	""	"614.6388"	""	""	""	" 265.345461"	""	""	""	""	""	""	""	""	""	""	""	"  1034.9367"	"   475.6601"	"   264.9625"	"   404.6164"	"   314.91840"	"   499.1712"	"   364.19760"	"   213.1944"	"1.744354e+03"	"1.435662e+03"	"  1059.13938"	"   245.58480"	"   422.75567"	"   457.14160"	"  1083.07744"	"  1693.1469"	"   453.15745"	"   520.80814"
""	""	""	""	""	"614.7775"	""	""	""	"  25.404393"	""	""	""	""	""	""	""	""	""	""	""	"   664.6587"	"   614.0886"	"   328.6630"	"   787.8026"	"   707.73914"	"   420.7236"	"   540.78721"	"   716.5728"	"5.740086e+02"	"7.065648e+02"	"   624.10947"	"   481.81659"	"   307.19034"	"   616.49280"	"   508.30277"	"   590.9260"	"   773.26631"	"   647.26139"
""	""	""	""	""	"614.9180"	""	""	""	"  27.216485"	""	""	""	""	""	""	""	""	""	""	""	"  1556.6746"	"  1443.5571"	"  1203.3313"	"  1676.5306"	"  1378.27737"	"  1486.7567"	"  1316.80341"	"  1359.1271"	"5.863354e+03"	"6.763917e+03"	"  4968.62827"	"  5946.60132"	"  5267.75121"	"  4102.25300"	"  4271.50016"	"  4052.4407"	"  4677.75324"	"  5785.29120"
""	""	""	""	""	"615.1672"	""	""	""	" 343.560842"	""	""	""	""	""	""	""	""	""	""	""	"  6687.2729"	"  4296.2920"	"  3716.5345"	"  3608.1243"	"  3827.90177"	"  3489.0129"	"  3870.60920"	"  3379.1429"	"1.419790e+04"	"1.475435e+04"	" 13484.50971"	"  8598.97736"	"  8907.38736"	"  5977.54543"	"  8387.89005"	"  7103.1181"	"  6149.85454"	"  7867.12691"
""	""	""	""	""	"615.1672"	""	""	""	" 323.420180"	""	""	""	""	""	""	""	""	""	""	""	" 13156.5168"	"  6927.2040"	"  6200.5605"	"  6831.3278"	"  4686.35977"	"  5926.9606"	"  6683.74209"	"  4589.7104"	"2.749892e+04"	"2.681377e+04"	" 19848.18687"	" 17401.04019"	" 17302.19378"	" 12118.50165"	" 17437.60560"	" 18392.0563"	" 13327.64767"	" 15803.40276"
""	""	""	""	""	"615.1624"	""	""	""	"  37.616650"	""	""	""	""	""	""	""	""	""	""	""	"  1408.9434"	"  1440.5546"	"  1222.3797"	"  1259.3319"	"  1274.15380"	"  1276.1878"	"  1435.01094"	"  1491.4958"	"1.007611e+03"	"1.301163e+03"	"  1076.96647"	"   727.77789"	"   827.79104"	"  1022.02100"	"  1217.35692"	"  1000.8000"	"  1049.71234"	"  1316.25178"
""	""	""	""	""	"616.0852"	""	""	""	" 130.826741"	""	""	""	""	""	""	""	""	""	""	""	"  5591.0670"	"  4139.8406"	"  2183.5333"	"  3220.7556"	"  2241.77667"	"  2656.3621"	"  4297.15445"	"  2289.7135"	"3.054975e+03"	"3.113288e+03"	"  2057.97840"	"  3256.37520"	"  2623.95467"	"  2893.98000"	"  3049.72626"	"  3181.4782"	"  2971.99011"	"  2262.00958"
""	""	""	""	""	"616.1710"	""	""	""	" 323.367788"	""	""	""	""	""	""	""	""	""	""	""	"  4014.8760"	"  2330.7043"	"  1527.7261"	"  2154.8839"	"  1300.84500"	"  1861.1017"	"  2308.15096"	"  1536.0095"	"8.449121e+03"	"9.020075e+03"	"  6462.61740"	"  5324.92320"	"  5294.81872"	"  3769.38831"	"  5549.76960"	"  5640.8532"	"  4254.32211"	"  5181.83187"
""	""	""	""	""	"616.9118"	""	""	""	"  27.209943"	""	""	""	""	""	""	""	""	""	""	""	"   806.1387"	"   795.3024"	"   648.7936"	"   904.4574"	"   932.12465"	"   663.2490"	"   719.03139"	"  1124.2320"	"2.520021e+03"	"2.647517e+03"	"  1883.50038"	"  2777.10490"	"  2585.13704"	"  1987.36538"	"  1859.02419"	"  1742.8425"	"  2140.24658"	"  2482.88621"
""	""	""	""	""	"617.1465"	""	""	""	" 265.531953"	""	""	""	""	""	""	""	""	""	""	""	" 11796.2448"	"  7312.8456"	"  5902.6406"	"  7827.2016"	"  5352.01225"	"  7452.2904"	"  6952.74500"	"  5150.8364"	"1.518799e+04"	"1.390044e+04"	" 10872.38874"	"  6161.68461"	"  6680.67400"	"  7023.95770"	" 10833.35243"	" 13265.2496"	"  6332.05096"	"  8291.08186"
""	""	""	""	""	"617.4577"	""	""	""	" 973.619907"	""	""	""	""	""	""	""	""	""	""	""	"  5579.2403"	"  4146.1420"	"  3949.5086"	"  4060.6299"	"  2793.48750"	"  3064.1051"	"  3118.55850"	"  3206.8699"	"5.720640e+03"	"8.316739e+03"	"  5956.07636"	"  4337.13360"	"  3740.31378"	"  3246.56381"	"  4703.26014"	"  4054.3611"	"  4783.97250"	"  3155.94000"
""	""	""	""	""	"617.6524"	""	""	""	"  25.472097"	""	""	""	""	""	""	""	""	""	""	""	"   550.5073"	"   470.6567"	"   630.9923"	"   747.7787"	"   481.48375"	"   546.2428"	"   705.96442"	"   571.4739"	"1.171554e+03"	"9.160614e+02"	"  1027.35453"	"  1051.77906"	"  1001.60494"	"   902.68941"	"   809.00079"	"   680.8500"	"   869.41875"	"   873.76715"
""	""	""	""	""	"618.1504"	""	""	""	" 265.502886"	""	""	""	""	""	""	""	""	""	""	""	"  3242.8350"	"  2151.0528"	"  1620.3778"	"  2140.4973"	"  1793.43360"	"  2105.9060"	"  2141.84957"	"  1678.3416"	"4.789422e+03"	"4.405601e+03"	"  3422.80192"	"  2094.17839"	"  2252.32826"	"  1972.05738"	"  3364.45457"	"  3955.0871"	"  1970.59596"	"  2633.88949"
