"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"20080809_NIH_EWY_POS_094201"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_094201.CDF"	"20080809_NIH_EWY_POS_094201.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_094301"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_094301.CDF"	"20080809_NIH_EWY_POS_094301.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_094401"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_094401.CDF"	"20080809_NIH_EWY_POS_094401.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_094501"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_094501.CDF"	"20080809_NIH_EWY_POS_094501.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_094601"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_094601.CDF"	"20080809_NIH_EWY_POS_094601.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_094801"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_094801.CDF"	"20080809_NIH_EWY_POS_094801.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_095001"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_095001.CDF"	"20080809_NIH_EWY_POS_095001.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_095101"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_095101.CDF"	"20080809_NIH_EWY_POS_095101.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_095201"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_095201.CDF"	"20080809_NIH_EWY_POS_095201.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_095301"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_095301.CDF"	"20080809_NIH_EWY_POS_095301.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_095401"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_095401.CDF"	"20080809_NIH_EWY_POS_095401.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_095601"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_095601.CDF"	"20080809_NIH_EWY_POS_095601.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_095701"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_095701.CDF"	"20080809_NIH_EWY_POS_095701.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_095801"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_095801.CDF"	"20080809_NIH_EWY_POS_095801.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_096001"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_096001.CDF"	"20080809_NIH_EWY_POS_096001.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_096101"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_096101.CDF"	"20080809_NIH_EWY_POS_096101.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_096201"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_096201.CDF"	"20080809_NIH_EWY_POS_096201.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_096301"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_096301.CDF"	"20080809_NIH_EWY_POS_096301.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_096401"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_096401.CDF"	"20080809_NIH_EWY_POS_096401.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_096501"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_096501.CDF"	"20080809_NIH_EWY_POS_096501.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_096601"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_096601.CDF"	"20080809_NIH_EWY_POS_096601.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_096801"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_096801.CDF"	"20080809_NIH_EWY_POS_096801.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_097101"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_097101.CDF"	"20080809_NIH_EWY_POS_097101.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_097201"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_097201.CDF"	"20080809_NIH_EWY_POS_097201.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_097301"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_097301.CDF"	"20080809_NIH_EWY_POS_097301.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_097401"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_097401.CDF"	"20080809_NIH_EWY_POS_097401.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_097501"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_097501.CDF"	"20080809_NIH_EWY_POS_097501.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_097701"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_097701.CDF"	"20080809_NIH_EWY_POS_097701.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_097801"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_097801.CDF"	"20080809_NIH_EWY_POS_097801.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_097901"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_097901.CDF"	"20080809_NIH_EWY_POS_097901.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_098001"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_098001.CDF"	"20080809_NIH_EWY_POS_098001.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_098101"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_098101.CDF"	"20080809_NIH_EWY_POS_098101.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_098201"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_098201.CDF"	"20080809_NIH_EWY_POS_098201.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_098301"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_098301.CDF"	"20080809_NIH_EWY_POS_098301.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_098401"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_098401.CDF"	"20080809_NIH_EWY_POS_098401.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_098501"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_098501.CDF"	"20080809_NIH_EWY_POS_098501.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_098601"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_098601.CDF"	"20080809_NIH_EWY_POS_098601.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_098701"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_098701.CDF"	"20080809_NIH_EWY_POS_098701.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_098801"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_098801.CDF"	"20080809_NIH_EWY_POS_098801.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_098901"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_098901.CDF"	"20080809_NIH_EWY_POS_098901.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_099101"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_099101.CDF"	"20080809_NIH_EWY_POS_099101.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_099301"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_099301.CDF"	"20080809_NIH_EWY_POS_099301.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_099401"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_099401.CDF"	"20080809_NIH_EWY_POS_099401.CDF"	"Data transformation"	""	""	""	""	""
